"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"2469","Indomethacin-9.6 mg/kg in Water-Rat-Liver-1d-dn","60/286",6.84208871737977e-09,2.18259581766234e-08,0,0,2.16390108086859,40.6817142075743,"COX7B;SLC25A3;ACADVL;TFRC;PARK7;YBX1;ETFB;EEF1B2;AKR7A3;AUH;STMN1;SDF4;GLUL;RPS8;RPS5;RNASE4;RPSA;SDHD;FAHD2A;HADHB;ALDH3A2;ACTA2;ACOX1;CLNS1A;ETHE1;VDAC3;NDUFS2;SUCLG1;RPL29;FBP1;PFDN5;MRPL18;PON2;CFI;NREP;PTS;C3;SULT1A1;LDHA;NT5E;CBS;PRDX1;PGK1;NDUFV2;DECR1;BTF3;GSTM1;EPHX1;G0S2;HMGA2;FAH;HSPE1;ALDH6A1;GCLC;NFIB;FASN;PXMP2;RPS20;CHPT1;GCLM",0,0
"2470","Risperidone-400 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","60/286",6.84208871737977e-09,2.18171217563089e-08,0,0,2.16390108086859,40.6817142075743,"FKBP11;BTG2;DAZAP1;RPL10A;LITAF;EEF1B2;LGALS3;CASP7;TMEM147;PSMD4;PSMD2;ANPEP;STMN1;TMED2;TMED7;TMED9;MAP2K1;WARS;TPM4;IFRD1;ANXA5;TALDO1;HADHB;SLC7A5;NPC2;MYH9;NUPR1;GRN;SLC20A1;CREM;SLC3A2;SDCBP;LDHA;SNX2;GPNMB;EIF4EBP1;SC5D;DNAJB9;MAPK6;SEC23B;ATP6V1F;BTF3;YARS;GADD45A;YIPF5;G0S2;ASNS;KLF4;EIF2S1;FKBP1A;PSAT1;POLR3D;CCNG1;APOC1;LCN2;RPS20;HBP1;IARS;P4HB;R3HDM1",1.66666666666667,1
"2471","Venlafaxine-320 mg/kg in Water-Rat-Kidney-5d-dn","60/286",6.84208871737977e-09,2.18082924880951e-08,0,0,2.16390108086859,40.6817142075743,"POP5;BTG2;COX7B;ACADVL;HEXA;TMEM97;YBX1;RPL10A;RPS19;IBSP;UROD;ADAMTS1;ANPEP;SDF4;TMED7;TMED9;RPL23;DCXR;IFRD1;RPSA;ATP1B1;FAHD2A;PSMA4;SUB1;PSME1;JTB;NDUFS2;S100A4;FBP1;PFDN5;NDUFB8;RETSAT;SAR1B;MRPL18;NEDD8;NREP;PTS;MRPL11;CAMK2N1;CBS;PGK1;POLR2F;CCL2;APOE;NDUFV2;ATP6V1F;BTF3;JUN;GADD45A;G0S2;LYZ;EEF2;HSPE1;PPP1CA;COPS6;FXYD2;PSMC2;PXMP4;RPS20;ITM2C",5,3
"2472","Ifosfamide-17 mg/kg in Saline-Rat-Liver-1d-up","70/356",6.89928429018254e-09,2.19817002708243e-08,0,0,2.02815073216241,38.1127005978656,"COX7B;HEXA;QPRT;CLU;HHEX;AKR7A3;FCGRT;PLAU;FTH1;PSMD3;RNPEP;ACP2;PGLS;FADS1;ARG1;DCXR;RPSA;UGDH;PSMA4;NPC2;ETHE1;PSME1;ERP29;PSME2;MYH9;NDUFS2;KIF2C;CES1;C1QA;IDI1;NDUFB8;PSMD11;RETSAT;SHMT2;EI24;CFI;CREM;MRPL17;C3;SELENBP1;SLC9A3R1;LDHA;NT5E;EBP;EXOSC4;CBS;PRDX1;PGK1;APOE;METTL7A;PCK1;NDUFV2;DECR1;GSTM1;SDF2L1;EPHX1;FAH;EEF2;S100B;SOD2;DHRS3;PSMB9;NFIB;FASN;PXMP2;APOC1;P4HB;NIT1;GCLM;NIT2",2.85714285714286,2
"2473","Indomethacin-9.6 mg/kg in Water-Rat-Kidney-3d-up","70/356",6.89928429018254e-09,2.19728115929954e-08,0,0,2.02815073216241,38.1127005978656,"GLDC;HEXA;HP;CIB1;PARK7;RPL10A;PKD2;ALAD;RPS19;IBSP;FCGRT;FTH1;BANF1;PTGDS;SLC37A4;BNIP3L;RPS8;RPL23;RPS5;TALDO1;SDHD;RHOC;NIPSNAP1;DCN;EEF1G;PSMA6;COX7A2L;PSMA2;ETHE1;SUB1;PCCB;PSME1;ERP29;SUCLG1;S100A9;PFDN5;SAR1B;MRPL17;MRPS30;PTS;CRYZ;SULT1A1;SDCBP;LDHA;HLA-DMB;PGK1;ATP6V1H;PCK1;NDUFV2;DECR1;ATP6V1F;BTF3;IDH3G;YIPF5;EPHX1;G0S2;GGH;LYZ;HSPE1;PPP1CA;ALDH6A1;GCLC;PXMP2;MGP;APOC1;RPS20;DEGS1;CIAPIN1;NIT1;NIT2",1.42857142857143,1
"2474","Bisphenol A-100 mg/kg in Corn Oil-Rat-Liver-5d-up","61/293",6.96416659533093e-09,2.21704834700187e-08,0,0,2.1474071818449,40.3336493942666,"ORM1;ALAS1;TFRC;KDELR1;PARK7;HEBP1;HHEX;TMEM147;AKR7A3;PSMD2;PSMD3;GLUL;HMGCS1;ARG1;RPL23;RNASE4;RPSA;NIPSNAP1;UGDH;PSMA2;SUB1;DPYD;PCCB;VDAC3;NDUFS2;RPL29;PFDN5;CES1;IDI1;NDUFB8;C1S;SAR1B;PON2;CFI;MRPS30;NREP;HMGCR;SULT1A1;SELENBP1;EBP;SNX2;PRDX1;PGK1;SC5D;METTL7A;PCK1;DECR1;ATP6V1F;BTF3;SDF2L1;EPHX1;HSPE1;SOD2;PPP1CA;ALDH6A1;GCLC;RPS20;CHPT1;GCLM;NIT2;TMEM9B",0,0
"2475","Clofibrate-130 mg/kg in Corn Oil-Rat-Kidney-1d-up","61/293",6.96416659533093e-09,2.21615256989197e-08,0,0,2.1474071818449,40.3336493942666,"ACADVL;SPARC;CIB1;RPL10A;PKD2;TOMM22;PCMTD2;RPS19;IBSP;FTH1;STMN1;ARHGDIB;BANF1;HMGN3;FADS1;CD53;DUSP2;TPM4;DAPK1;RPS5;MMP2;TALDO1;ACSL3;RHOC;ATP1B1;HADHB;UGDH;SLPI;COL4A1;NPC2;ACOX1;PCCB;VDAC3;SUCLG1;S100A4;LCP1;RAI14;IDI1;SF3B2;NDUFB8;RETSAT;SHMT2;MRPS30;PAPSS1;LDHA;PGK1;SC5D;SEC23B;DECR1;BTF3;CDKN2C;GADD45A;SMAGP;EPHX1;G0S2;HMGA2;LSM5;HSPE1;PRC1;PMP22;GCLM",4.91803278688525,3
"2476","Ramipril-620 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","61/293",6.96416659533093e-09,2.21525751635001e-08,0,0,2.1474071818449,40.3336493942666,"MTCH2;CXCL9;SLC25A3;GLDC;HP;UBE2L6;CLU;LGALS3;AKR7A3;FCGRT;SOX4;FADS1;TMPO;BNIP3L;TPM4;LSR;RHOC;PDIA5;NIPSNAP1;ALDH3A2;ACTA2;PSMA6;COX7A2L;PSMA4;SUB1;UNC50;PCCB;PSME1;IRF7;PSME2;MFGE8;TAGLN;NDUFB8;ANP32A;C1S;SHMT2;CFI;MRPL17;NEDD8;NREP;USP18;SULT1A1;PDLIM1;SELENBP1;LDHA;PRDX4;GPNMB;PSMB2;EIF4EBP1;SC5D;APOE;PCK1;GSTM1;GADD45A;EPHX1;HSPE1;NET1;TJP1;APOC1;TARDBP;NIT1",1.63934426229508,1
"2477","Valsartan-1000 mg/kg in Corn Oil-Rat-Kidney-1d-up","61/293",6.96416659533093e-09,2.21436318549965e-08,0,0,2.1474071818449,40.3336493942666,"SPARC;CIB1;PHB2;AKR7A3;AUH;CLP1;PSMD2;RNPEP;TMED2;ACP2;GLUL;HMGN3;RPS8;RPL23;RNASE4;ATP1B1;HADHB;ALDH3A2;ACTA2;EEF1G;UGDH;COX7A2L;ACOX1;ETHE1;SUB1;VDAC3;IRF7;COL6A3;SUCLG1;PRPS1;NDUFB8;PON2;MRPS31;CRYZ;SDCBP;CAND1;PRDX1;ATP6V1H;DNAJB9;APOE;METTL7A;PCK1;MAPK6;DECR1;MPDU1;BTF3;SMAGP;GALNT2;G0S2;TM9SF2;ALDH6A1;GCLC;SCCPDH;PSAT1;MGP;ECHDC2;PXMP4;RPS20;CIAPIN1;NIT2;ITM2C",3.27868852459016,2
"2478","1-Naphthyl Isothiocyanate-60 mg/kg in Corn Oil-Rat-Kidney-3d-up","62/300",7.05745293849494e-09,2.24311942468063e-08,0,0,2.13168299810899,40.0099453565563,"BTG2;COX7B;ACADVL;CIB1;PARK7;ETFB;PKD2;UXT;EEF1B2;LGALS3;TMEM147;AUH;IBSP;FCGRT;FTH1;BANF1;TMED7;GLUL;DUSP2;SDS;DAPK1;RPS8;RPL23;RPS5;IFRD1;RPL13A;RHOC;ATP1B1;DCN;HADHB;COX7A2L;NDUFS2;S100A4;NUPR1;RIN2;PFDN5;RAI14;NDUFB8;RETSAT;SHMT2;CREM;TNFRSF11B;CRYZ;SULT1A1;PCK1;NDUFV2;DECR1;ATP6V1F;HMGA2;LYZ;TM9SF2;ALDH6A1;FXYD2;CCNG1;PXMP2;MGP;ECHDC2;PXMP4;RPS20;CHPT1;PTPN7;ITM2C",1.61290322580645,1
"2479","Amiodarone-147 mg/kg in CMC-Rat-Kidney-3d-dn","62/300",7.05745293849494e-09,2.24221457618339e-08,0,0,2.13168299810899,40.0099453565563,"GALNT11;BTG2;MTCH2;SLC25A3;SPARC;PARK7;YBX1;PPP1CC;AKR7A3;PSMD4;AUH;ANPEP;FTH1;STMN1;BANF1;TMED7;CTSD;FADS1;BNIP3L;TMED9;WARS;RPS8;DCXR;ATP1B1;REXO2;FAHD2A;DCN;ACTA2;UGDH;COL4A1;NPC2;COL6A3;NDUFS2;RPL29;RIN2;FBP1;PFDN5;IDI1;TAGLN;NDUFB8;ANP32A;SLC3A2;NREP;NDRG1;SULT1A1;LDHA;PRDX1;PGK1;PCK1;JUN;GSTM1;GALNT2;IDH3G;G0S2;HSPE1;PPP1CA;FXYD2;CCNG1;DEGS1;CHPT1;NIT1;ITM2C",3.2258064516129,2
"2480","Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Liver-1d-dn","62/300",7.05745293849494e-09,2.24131045740267e-08,0,0,2.13168299810899,40.0099453565563,"SCARB1;COX7B;SPARC;TMEM97;YBX1;ETFB;PHB2;ALAD;FCGRT;STMN1;GUSB;GLUL;FADS1;TMPO;HMGCS1;IGFBP3;DCXR;COPZ2;RNASE4;ACSL3;PDIA5;ALDH3A2;ACTA2;SLPI;NPC2;ACOX1;DPYD;NDUFS2;SUCLG1;RPL29;CES1;IDI1;RETSAT;SAR1B;EI24;PON2;CFI;NREP;HMGCR;PTS;C3;SULT1A1;NT5E;EBP;RDH11;CBS;SC5D;A2M;NDUFV2;DECR1;GSTM1;EPHX1;ALDH6A1;GCLC;FASN;ABI1;PXMP2;APOC1;ECHDC2;CHPT1;GCLM;KLKB1",6.45161290322581,4
"2481","Lithocholic Acid-74 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","62/300",7.05745293849494e-09,2.24040706745611e-08,0,0,2.13168299810899,40.0099453565563,"CXCL9;CXCL1;PARK7;CLU;LGALS3;ALCAM;AKR7A3;RPS19;AUH;UROD;STMN1;SDF4;GLUL;HMGN3;SLC16A3;SOX4;FADS1;BNIP3L;TPM4;RPS8;RPL23;DCAKD;ANXA5;RPSA;LSR;RHOC;DYNLL1;NIPSNAP1;ACTA2;UGDH;PSMA4;NPC2;ETHE1;PSME1;VDAC3;PSME2;MYH9;TAGLN;SF3B2;ANP32A;NREP;PDLIM1;SELENBP1;RRAS;GPNMB;HMOX1;CCL2;APOE;CD14;GSTM1;EPHX1;G0S2;EEF2;HSPE1;SOD2;PSMB9;NET1;COPS6;GCLC;ECHDC2;RPS20;ITM2C",4.83870967741935,3
"2482","Maprotiline-380 mg/kg in CMC-Rat-Heart-1d-dn","62/300",7.05745293849494e-09,2.23950440546278e-08,0,0,2.13168299810899,40.0099453565563,"BTG2;SPARC;TFRC;MRPS14;FHL2;RPL10A;PHB2;TOMM22;HK1;EEF1B2;TMEM147;CCND2;IBSP;ADAMTS1;STMN1;PDK4;TMED9;TPM4;RPS8;RPSA;RHOC;DYNLL1;ATP1B1;PSMA6;COL4A1;SUB1;UNC50;PSME1;SPARCL1;COL6A3;S100A4;MFGE8;PFDN5;TAGLN;SF3B2;PCNA;RETSAT;SHMT2;ALOX15;NEDD8;MRPS30;NREP;MRPL11;PDLIM1;LDHA;RHOT1;PSMB2;PRDX1;SCN7A;EGLN3;LUM;G0S2;HMGA2;HSPE1;COL1A1;FKBP1A;TM9SF2;COL5A1;ABI1;PMP22;DEGS1;NIT2",4.83870967741935,3
"2483","NN-Dimethylformamide-140 mg/kg in Saline-Rat-Liver-0.25d-dn","62/300",7.05745293849494e-09,2.23860247054314e-08,0,0,2.13168299810899,40.0099453565563,"FKBP11;SCARB1;SPARC;MRPS14;UBE2L6;CROT;PARK7;PHB2;UXT;ALAD;FADS2;TMEM147;AKR7A3;RPS19;UROD;ME1;SLC37A4;GLUL;FADS1;AP2M1;TMED9;SDS;RPL23;RNASE4;FAHD2A;UGDH;PSMA6;COX7A2L;PSMA4;COL4A1;ETHE1;SUB1;PCCB;PSME1;PSME2;PFDN5;IDI1;SF3B2;NDUFB8;RETSAT;EI24;CREM;SLC3A2;NREP;USP18;SOCS2;PRDX4;APOE;SEC23B;FDFT1;YIPF5;EPHX1;ASNS;HMGA2;EIF2S1;PSMB9;COPS6;FASN;PSMC2;APOC1;RPS20;NIT2",3.2258064516129,2
"2484","Flutamide-197 mg/kg in Corn Oil-Rat-Kidney-1d-up","68/342",7.06947921517718e-09,2.24151442426471e-08,0,0,2.05085517644894,38.4893814990547,"COX7B;DAZAP1;SLC25A3;SPARC;GLDC;HEXA;YBX1;ETFB;ALAD;PPP1CC;RPS19;AUH;IBSP;FTH1;BANF1;AP2M1;TMED9;RPS5;IGFBP3;DCXR;ANXA5;TALDO1;EDF1;DYNLL1;FAHD2A;NIPSNAP1;HADHB;SLPI;PSMA2;NPC2;PCCB;COL6A3;MYH9;NDUFS2;SUCLG1;RPL29;FBP1;SLC25A4;RAI14;C1QA;IDI1;NDUFB8;RETSAT;ANP32A;SAR1B;SELENBP1;SLC9A3R1;LDHA;EXOSC4;CAND1;PRDX1;APOE;PCK1;NDUFV2;SEC23B;BTF3;GSTM1;CDKN2C;EPHX1;G0S2;GGH;HMGA2;LYZ;LSM5;GLB1;MGP;APOC1;GCLM",5.88235294117647,4
"2485","Chloroform-600 mg/kg in Water-Rat-Liver-3d-up","63/307",7.1226847372501e-09,2.2574754523373e-08,0,0,2.11667587812651,39.7087994954816,"FKBP11;POP5;GALNT11;BTG2;ORM1;TFRC;GLDC;MRPS14;HEXA;RPL10A;CLU;HEBP1;FADS2;AKR7A3;RPS19;PSMD3;TMED2;SDF4;FADS1;DUSP2;SDS;RPL23;DCXR;RNASE4;RPSA;ATP1B1;REXO2;HADHB;UGDH;COX7A2L;PSMA4;NPC2;ACOX1;PSME1;TFAM;SUCLG1;S100A4;NUPR1;CES1;PRPS1;SHMT2;CFI;NEDD8;SELENBP1;GPNMB;CBS;PGK1;CD14;METTL7A;A2M;PCK1;NDUFV2;DECR1;BTF3;GSTM1;CHKB;EPHX1;HSPE1;TM9SF2;SCCPDH;PSMC4;P4HB;BET1",4.76190476190476,3
"2486","Dichlorvos-17 mg/kg in Water-Rat-Heart-3d-dn","63/307",7.1226847372501e-09,2.2565673769341e-08,0,0,2.11667587812651,39.7087994954816,"BTG2;COX7B;SPARC;ALAS1;HP;ETFB;RPL10A;HK1;GJA1;LGALS1;RPS19;IBSP;ADAMTS1;STMN1;RNPEP;ARL6IP5;HMGN3;SOX4;TMPO;RPL23;TPM1;RNASE4;RPSA;RHOC;DYNLL1;ATP1B1;DCN;ACTA2;GNPAT;COX7A2L;PSMA4;TEP1;VDAC3;SPARCL1;COL6A3;RPL29;TAGLN;RETSAT;NREP;SDCBP;PGK1;ANKRD10;POLR2F;APOE;NDUFV2;EIF4E;ATP6V1F;BTF3;JUP;LUM;G0S2;HSPE1;KLF4;SOD2;PPP1CA;TJP1;FABP4;DLC1;PSMC2;APOC1;PMP22;ECHDC2;TARDBP",3.17460317460317,2
"2487","Sulfadiazine-1170 mg/kg in Water-Rat-Liver-5d-dn","63/307",7.1226847372501e-09,2.25566003178857e-08,0,0,2.11667587812651,39.7087994954816,"FKBP11;BTG2;ACADVL;SPARC;CXCL1;TMEM97;PARK7;ETFB;CLU;EEF1B2;FADS2;PSMD4;FCGRT;PSMD3;STMN1;BANF1;SLC37A4;FADS1;DUSP2;RPL23;DCXR;TALDO1;DYNLL1;PDIA4;ALDH3A2;ACTA2;PSMA6;COX7A2L;PSMA4;COL4A1;PCCB;ERP29;NDUFS2;SUCLG1;NUPR1;CRELD2;RAI14;NDUFB8;RETSAT;SAR1B;SHMT2;DDX1;NEDD8;NREP;C3;SULT1A1;LDHA;CBS;PGK1;APOE;A2M;PCK1;NDUFV2;BTF3;SDF2L1;YIPF5;EEF2;HSPE1;FASN;PSMC2;P4HB;TARDBP;COPE",1.58730158730159,1
"2488","Tenidap-75 mg/kg in Corn Oil-Rat-Kidney-5d-up","63/307",7.1226847372501e-09,2.25475341602017e-08,0,0,2.11667587812651,39.7087994954816,"SPARC;RPL10A;ALAD;PPP1CC;ALCAM;XPO1;AKR7A3;RPS19;FCGRT;UROD;STMN1;RNPEP;ME1;TMED2;TMED7;AP2M1;BNIP3L;TMED9;USP3;RPS5;IGFBP3;ACTL6A;IGFBP2;RPSA;ATP1B1;REXO2;FAHD2A;DCN;ACTA2;PSMA6;COX7A2L;PSMA4;PSMA2;SUB1;UNC50;PSME1;COL6A3;S100A4;S100A9;SLC25A4;PFDN5;NDUFB8;SAR1B;NEDD8;SULT1A1;LDHA;EXOSC4;PRDX1;ANKRD10;APOE;NDUFV2;CDIPT;OSBPL9;GSS;YIPF5;GGH;HMGA2;EIF2S1;TM9SF2;PSMC2;RPS20;GCLM;ITM2C",4.76190476190476,3
"2489","Clozapine-69 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","67/335",7.12592762961639e-09,2.25487368464679e-08,0,0,2.06291903042806,38.6993830338025,"COX7B;ORM1;CXCL9;SLC25A3;ACADVL;SPARC;GLDC;HP;UBE2L6;CXCL1;CLU;ALAD;AKR7A3;RPS19;AUH;UROD;ARL6IP5;GLUL;HMGN3;SLC16A3;SOX4;BNIP3L;TPM4;RPS8;DCAKD;ACTL6A;RNASE4;LSR;RHOC;DYNLL1;ATP1B1;NIPSNAP1;F5;ALDH3A2;ACTA2;UGDH;PSMA2;PSME1;IRF7;PSME2;MYH9;MFGE8;PFDN5;TAGLN;NDUFB8;GYPC;SAR1B;EI24;NEDD8;PDLIM1;SELENBP1;PRDX4;PRDX1;APOE;PCK1;DECR1;EGLN3;GSTM1;EPHX1;PSMB9;PPP1CA;NET1;GCLC;PSMC2;APOC1;COPE;ITM2C",4.47761194029851,3
"2490","Atorvastatin-300 mg/kg in Corn Oil-Rat-Kidney-3d-dn","64/314",7.16085705635678e-09,2.26501647292634e-08,0,0,2.10233786540439,39.428581756367,"GALNT11;BTG2;SPARC;TFRC;HEXA;PARK7;RPL10A;PHB2;TOMM22;EEF1B2;PSMD4;RPS19;ADAMTS1;PSMD2;STMN1;RNPEP;ME1;BANF1;PTGDS;TMED7;FADS1;TMPO;ACTL6A;RNASE4;RHOC;ATP1B1;REXO2;FAHD2A;NIPSNAP1;ACTA2;VDAC3;COL6A3;RIN2;SLC25A4;PRPS1;TAGLN;SF3B2;GRN;HTRA1;MRPL17;NEDD8;NREP;NDRG1;NID2;PAPSS1;LDHA;PODXL;PGK1;SC5D;ANKRD10;CCL2;CDIPT;CTNNAL1;JUN;GADD45A;HMGA2;HSPE1;DHRS3;TJP1;ALDH6A1;PSAT1;PRC1;GLB1;ITM2C",3.125,2
"2491","Melatonin-2000 mg/kg in Corn Oil-Rat-Liver-5d-dn","64/314",7.16085705635678e-09,2.26410719292918e-08,0,0,2.10233786540439,39.428581756367,"BTG2;MTCH2;ACADVL;SPARC;QPRT;HP;UBE2L6;CROT;ETFB;EEF1B2;ALAD;FADS2;ALCAM;FCGRT;ADAMTS1;ACP2;TMED7;SLC37A4;GLUL;FADS1;RPS8;IGFBP3;RNASE4;ATP1B1;PDIA5;F5;HADHB;ALDH3A2;NPC2;ACOX1;DPYD;PCCB;JTB;NUPR1;S100A9;FBP1;PFDN5;C1QB;C1QA;SF3B2;NDUFB8;RETSAT;SHMT2;CFI;CREM;HTRA1;NREP;PTS;SULT1A1;LDHA;NT5E;PRDX4;PGK1;SC5D;APOE;PCK1;EIF2S1;FASN;DLC1;ABI1;PXMP2;APOC1;KLKB1;NIT2",4.6875,3
"2492","NN'-Diphenyl-P-Phenylenediamine-1000 mg/kg in CMC-Rat-Liver-3d-up","64/314",7.16085705635678e-09,2.26319864269125e-08,0,0,2.10233786540439,39.428581756367,"BTG2;COX7B;ORM1;ACADVL;TFRC;GLDC;TMEM97;CROT;ITGAE;RPL10A;LITAF;CLU;FADS2;AKR7A3;RPS19;ADAMTS1;PSMD3;PDK4;SLC37A4;FADS1;SDS;DCXR;IFRD1;TALDO1;ACSL3;ATP1B1;ACTA2;UGDH;PSMA6;PSMA4;ETHE1;PCCB;MYH9;SUCLG1;CES1;NDUFB8;RETSAT;SAR1B;CREM;NREP;HMGCR;C3;SELENBP1;NT5E;CBS;PRDX1;PGK1;APOE;PCK1;DECR1;JUN;GSTM1;CHKB;SDF2L1;GADD45A;EPHX1;HSPE1;COPS6;GCLC;MYO1B;SCCPDH;FASN;RPS20;NIT1",7.8125,5
"2493","2378-Tetrachlorodibenzo-P-Dioxin-0.02 mg/kg in CMC-Rat-Liver-1d-up","66/328",7.16103111248516e-09,2.26234580994517e-08,0,0,2.07549780500384,38.9251557412808,"COX7B;MTCH2;SLC25A3;HP;RPL10A;PKD2;CLU;FADS2;PPP1CC;FCGRT;BANF1;CD36;GUSB;GLUL;FADS1;DUSP2;SDS;HMGCS1;DAPK1;MMP2;BGN;RNASE4;RPSA;LSR;PDIA4;ALDH3A2;COX7A2L;PSMA2;NPC2;SUB1;PCCB;SUCLG1;RAB38;FBP1;C1QB;C1QA;ANP32A;C1S;CFI;CREM;NEDD8;NREP;USP18;MRPL11;PAPSS1;LDHA;NT5E;EBP;PRDX4;RDH11;PGK1;PCK1;DECR1;RANBP1;GSTM1;JUP;IDH3G;EPHX1;HMGA2;FAH;HSPE1;S100B;FKBP1A;SCCPDH;APOC1;NIT2",3.03030303030303,2
"2494","Cadmium Chloride-66 mg/kg in Corn Oil-Rat-Kidney-1d-up","66/328",7.16103111248516e-09,2.26143869454423e-08,0,0,2.07549780500384,38.9251557412808,"ACADVL;SPARC;KDELR1;PARK7;YBX1;ETFB;RPL10A;RPS19;AUH;IBSP;ANPEP;FTH1;STMN1;SDF4;TMED9;RPS8;RPL23;RPS5;IGFBP3;MMP2;RPSA;ACSL3;DYNLL1;FAHD2A;DCN;PSMA2;COL4A1;NPC2;PCCB;VDAC3;SPARCL1;COL6A3;MYH9;NDUFS2;SUCLG1;FBP1;NDUFB8;RETSAT;ANP32A;SHMT2;MRPS30;NID2;SULT1A1;SDCBP;CAND1;CAMK2N1;PACSIN2;PCK1;CDIPT;SEC23B;CDKN2C;GGH;HMGA2;LSM5;HSPE1;CS;TM9SF2;NFIB;GLB1;FXYD2;PXMP2;MGP;PMP22;RPS20;CHPT1;GCLM",4.54545454545455,3
"2495","Fluvastatin-5 mg/kg in Corn Oil-Rat-Kidney-0.25d-dn","66/328",7.16103111248516e-09,2.2605323062899e-08,0,0,2.07549780500384,38.9251557412808,"SPARC;CIB1;PLOD2;PARK7;YBX1;ETFB;EEF1B2;TMEM147;AKR7A3;AUH;ANPEP;FTH1;STMN1;ARL6IP5;TMED2;SDF4;GLUL;BNIP3L;RPS8;ANXA5;RPSA;SDHD;ATP1B1;FAHD2A;DCN;HADHB;VDAC3;TFAM;COL6A3;NDUFS2;S100A4;SLC25A4;PFDN5;TAGLN;NDUFB8;PON2;MRPS30;NREP;NDRG1;NID2;PTS;CRYZ;SDCBP;PODXL;ATP6V1H;PCK1;NDUFV2;CTNNAL1;DECR1;ATP6V1F;BTF3;GGH;SOD2;TM9SF2;TM9SF1;ALDH6A1;GCLC;PSAT1;FXYD2;PSMC2;PXMP2;MGP;RPS20;CHPT1;GCLM;ITM2C",4.54545454545455,3
"2496","Ofloxacin-3000 mg/kg in Water-Rat-Heart-5d-dn","66/328",7.16103111248516e-09,2.25962664430822e-08,0,0,2.07549780500384,38.9251557412808,"BTG2;SLC25A3;SPARC;TFRC;MRPS14;FHL2;PHB2;CLU;HK1;EEF1B2;GJA1;LGALS1;TMEM147;CCND2;IBSP;ADAMTS1;STMN1;ARHGDIB;ME1;SDF4;PHLDA1;TPM4;RPS8;ANXA5;TPM1;RPSA;SDHD;RHOC;DYNLL1;FAHD2A;DCN;ACTA2;EEF1G;PSMA6;COX7A2L;COL4A1;PSME1;SPARCL1;SUCLG1;RPL29;MFGE8;PSMD11;HTRA1;MRPL17;MRPS30;NREP;MRPL11;PAPSS1;PDLIM1;BAG1;SERPINH1;PGK1;IGFBP6;OSBPL9;EGLN3;LUM;EEF2;SOD2;PSMC2;CCNG1;PXMP2;PMP22;ECHDC2;CHPT1;NIT1;NIT2",3.03030303030303,2
"2497","Vinorelbine-1.5 mg/kg in Saline-Rat-Bone marrow-1d-dn","66/328",7.16103111248516e-09,2.2587217077266e-08,0,0,2.07549780500384,38.9251557412808,"BTG2;COX7B;DAZAP1;TFRC;HP;APEH;RPL10A;HK1;EEF1B2;ALAD;RPS19;UROD;FTH1;STMN1;ARHGDIB;RNPEP;AP1S2;MYBL2;GUSB;TMPO;BNIP3L;RFC3;RPS8;IFRD2;RPL23;RPS5;RPSA;CKAP5;NISCH;EEF1G;COX7A2L;PSMA4;EWSR1;INCENP;HMBS;MYH9;MCM5;RPL29;S100A9;GYPC;CDCA4;MRPL18;MRPS31;RACGAP1;PGK1;ANKRD10;PCK2;BTF3;DUT;CDKN2C;CBX5;GADD45A;ATAD2;GGH;ASNS;LYZ;LSM5;EIF2S1;NET1;CS;GCLC;PRC1;LCN2;RPS20;TARDBP;CDKN3",1.51515151515152,1
"2498","Bezafibrate-100 mg/kg in Corn Oil-Rat-Kidney-1d-dn","65/321",7.17317886448142e-09,2.26164758753626e-08,0,0,2.08862518657046,39.1678146097871,"GALNT11;COX7B;MTCH2;SLC25A3;TFRC;KDELR1;PARK7;YBX1;RPL10A;EEF1B2;PPP1CC;ANPEP;STMN1;TMED2;SLC37A4;AP2M1;BNIP3L;IGFBP3;DCXR;TALDO1;RPSA;SDHD;FAHD2A;ACTA2;EEF1G;COX7A2L;ETHE1;PSME1;MYH9;NDUFS2;RPL29;RIN2;FBP1;PFDN5;RETSAT;SAR1B;NEDD8;SLC3A2;NDRG1;PTS;CRYZ;SELENBP1;SLC9A3R1;EXOSC4;PRDX1;PGK1;ATP6V1H;APOE;SDF2L1;IDH3G;G0S2;GGH;LYZ;FAH;EIF2S1;PPP1CA;ALDH6A1;GCLC;SCCPDH;HBP1;CHPT1;P4HB;NIT1;NIT2;ITM2C",6.15384615384615,4
