"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"2378-Tetrachlorodibenzo-P-Dioxin-0.02 mg/kg in CMC-Rat-Liver-3d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;C2"
"Alpha-Naphthoflavone-80 mg/kg in CMC-Rat-Liver-28d-up","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;C2"
"Carbamazepine-490 mg/kg in CMC-Rat-Liver-3d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;SLCO2B1"
"Chlorpromazine-73 mg/kg in Water-Rat-Liver-1d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;SLCO2B1"
"Hydroxyurea-400 mg/kg in Saline-Rat-Liver-5d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;C2"
"Isotretinoin-125 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;SLCO2B1"
"Manganese (II) Chloride-700 mg/kg in Water-Rat-Liver-5d-up","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;SLCO2B1"
"Niacin-2625 mg/kg in Water-Rat-Liver-1d-up","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;C2"
"Omeprazole-415 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;SLCO2B1"
"Prednisolone-184 mg/kg in Water-Rat-Liver-5d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"SLCO2B1;C2"
"Procarbazine-54 mg/kg in Water-Rat-Liver-5d-up","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"SLCO2B1;C2"
"Propylene Glycol-2000 mg/kg in Water-Rat-Liver-3d-up","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;C2"
"Raloxifene-5 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;SLCO2B1"
"Rofecoxib-1550 mg/kg in Corn Oil-Rat-Liver-5d-up","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;C2"
"Zomepirac-11 mg/kg in Saline-Rat-Liver-3d-up","2/294",0.00430724056267419,0.0213586628739639,0,0,26.9876712328767,147.014200716963,"ADORA3;C2"
"Altretamine-40 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Artemether-74 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Balsalazide-1100 mg/kg in Water-Rat-Liver-5d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"SLCO2B1;C2"
"Benoxaprofen-89 mg/kg in CMC-Rat-Liver-5d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Bisphenol A-150 mg/kg in Corn Oil-Rat-Liver-3d-up","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Bithionol-59 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Carbimazole-400 mg/kg in Water-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-1d-up","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Citalopram-40 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Clonazepam-2500 mg/kg in CMC-Rat-Liver-0.25d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"SLCO2B1;C2"
"Cobalt(II) Acetylacetonate-100 mg/kg in Corn Oil-Rat-Heart-3d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Cyclosporin A-350 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Diclofenac-10 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Enoxacin-750 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Famciclovir-112 mg/kg in Saline-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Genistein-375 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Hydrocortisone-56 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Lamivudine-35 mg/kg in Water-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Lansoprazole-600 mg/kg in CMC-Rat-Liver-5d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Kidney-1d-up","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Oxyquinoline-68 mg/kg in Corn Oil-Rat-Liver-3d-up","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Sulindac-64 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Sulindac-64 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Tamoxifen-64 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;SLCO2B1"
"Torsemide-110 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"ADORA3;C2"
"Valproic Acid-850 mg/kg in Water-Rat-Liver-0.25d-dn","2/295",0.0043359153486591,0.0213586628739639,0,0,26.8941979522184,146.326558358414,"SLCO2B1;C2"
"Acetaminophen-486 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Allylamine-75 mg/kg in Water-Rat-Heart-1d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Beta-Estradiol-150 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"SLCO2B1;C2"
"Carmustine-16 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Celecoxib-400 mg/kg in Corn Oil-Rat-Liver-5d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Cetraxate-1503 mg/kg in CMC-Rat-Liver-3d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-1d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Doxifluridine-1230 mg/kg in CMC-Rat-Bone marrow-3d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"SLCO2B1;C2"
"Etoposide-100 mg/kg in Corn Oil-Rat-Spleen-1d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"SLCO2B1;C2"
"Fenbendazole-375 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"SLCO2B1;C2"
"Ferulic Acid-1500 mg/kg in CMC-Rat-Liver-5d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Fluconazole-394 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"SLCO2B1;C2"
"Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-1d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Leflunomide-60 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Mifepristone-3 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Mifepristone-3 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Liver-5d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Neomycin-877 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Niacinamide-750 mg/kg in Water-Rat-Liver-1d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Nisoldipine-15 mg/kg in Water-Rat-Liver-5d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Penicillamine-852 mg/kg in Water-Rat-Liver-5d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Perhexiline-320 mg/kg in CMC-Rat-Liver-3d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Phenacetin-619 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Promethazine-2.3 mg/kg in Saline-Rat-Liver-3d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Raloxifene-5 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Roflumilast-17 mg/kg in CMC-Rat-Liver-4d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Sulconazole-1200 mg/kg in Corn Oil-Rat-Liver-3d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Tocainide-67 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;SLCO2B1"
"Zomepirac-11 mg/kg in Saline-Rat-Liver-5d-up","2/296",0.00436468036827316,0.0213586628739639,0,0,26.8013605442177,145.644230017243,"ADORA3;C2"
"Acetazolamide-47 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Allyl Alcohol-16 mg/kg in Saline-Rat-Liver-5d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Amoxapine-313 mg/kg in CMC-Rat-Liver-1d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"SLCO2B1;C2"
"Artemisinin-2000 mg/kg in CMC-Rat-Liver-5d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Danazol-2000 mg/kg in CMC-Rat-Liver-5d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Doxepin-147 mg/kg in CMC-Rat-Heart-5d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Ethambutol-998 mg/kg in CMC-Rat-Kidney-1d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Gemfibrozil-100 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"SLCO2B1;C2"
"Hydralazine-280 mg/kg in Water-Rat-Liver-5d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Lacidipine-1 mg/kg in Corn Oil-Rat-Heart-0.25d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Lomefloxacin-2000 mg/kg in CMC-Rat-Liver-5d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"SLCO2B1;C2"
"Lomustine-560 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;C2"
"Miconazole-200 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;C2"
"Prednisone-68 mg/kg in CMC-Rat-Kidney-1d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;C2"
"Prochlorperazine-85 mg/kg in CMC-Rat-Heart-1d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"SLCO2B1;C2"
"Rifabutin-1500 mg/kg in CMC-Rat-Liver-3d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Simvastatin-160 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Sulconazole-1200 mg/kg in Corn Oil-Rat-Liver-1d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"SLCO2B1;C2"
"Ticrynafen-570 mg/kg in CMC-Rat-Liver-5d-dn","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"ADORA3;SLCO2B1"
"Vinorelbine-1.5 mg/kg in Saline-Rat-Liver-3d-up","2/297",0.00439353557279654,0.0213586628739639,0,0,26.7091525423729,144.967157401421,"SLCO2B1;C2"
"2-Acetylaminofluorene-30 mg/kg in CMC-Rat-Liver-1d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;C2"
"Aspirin-35 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;SLCO2B1"
"Azathioprine-54 mg/kg in Water-Rat-Bone marrow-5d-up","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"SLCO2B1;C2"
"Betamethasone-79 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;C2"
"Catechol-195 mg/kg in Saline-Rat-Liver-5d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;SLCO2B1"
"Diisopropyl Fluorophosphate-3.75 mg/kg in Water-Rat-Liver-1d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;SLCO2B1"
"Hydrazine-45 mg/kg in Water-Rat-Liver-1d-up","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;C2"
"Ibuprofen-263 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"SLCO2B1;C2"
"Mestranol-250 mg/kg in CMC-Rat-Liver-5d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;C2"
"Miconazole-920 mg/kg in Corn Oil-Rat-Liver-5d-up","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;C2"
"Naproxen-10 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;SLCO2B1"
"Norethindrone-0.08 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;SLCO2B1"
"Oxiconazole-1500 mg/kg in Corn Oil-Rat-Liver-1d-up","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;C2"
"Phenobarbital-54 mg/kg in Water-Rat-Liver-1d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"SLCO2B1;C2"
"Stavudine-1400 mg/kg in Water-Rat-Liver-1d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"SLCO2B1;C2"
"Sulfadoxine-12 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;SLCO2B1"
"Testosterone-375 mg/kg in CMC-Rat-Liver-5d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"ADORA3;SLCO2B1"
"Tranilast-1100 mg/kg in CMC-Rat-Liver-1d-dn","2/298",0.00442248091509367,0.0213586628739639,0,0,26.6175675675676,144.295283039826,"SLCO2B1;C2"
"Acetazolamide-47 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;SLCO2B1"
"Carboplatin-14 mg/kg in Saline-Rat-Liver-5d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"SLCO2B1;C2"
"Chloroform-600 mg/kg in Water-Rat-Liver-5d-up","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"SLCO2B1;C2"
"Cyclopropane Carboxylic Acid-375 mg/kg in Water-Rat-Liver-3d-up","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;C2"
"Dexamethasone-1 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"SLCO2B1;C2"
"Dichlorvos-17 mg/kg in Water-Rat-Liver-1d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;C2"
"Econazole-334 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"SLCO2B1;C2"
"Ibuprofen-263 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;SLCO2B1"
"Ibuprofen-54 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;SLCO2B1"
"Meloxicam-33 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;SLCO2B1"
"Pioglitazone-3 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;SLCO2B1"
"Pirinixic Acid-364 mg/kg in CMC-Rat-Liver-3d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"SLCO2B1;C2"
"Prednisolone-184 mg/kg in Water-Rat-Liver-1d-up","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;C2"
"Sulfisoxazole-250 mg/kg in Corn Oil-Rat-Liver-1d-up","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;C2"
"Terbutaline-130 mg/kg in Corn Oil-Rat-Heart-1d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;SLCO2B1"
"Tranilast-300 mg/kg in CMC-Rat-Liver-3d-dn","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"SLCO2B1;C2"
"Tretinoin-7 mg/kg in Corn Oil-Rat-Liver-5d-up","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"SLCO2B1;C2"
"Valproic Acid-1500 mg/kg in Water-Rat-Heart-5d-up","2/299",0.00445151634633622,0.0213586628739639,0,0,26.5265993265993,143.628550287688,"ADORA3;C2"
"Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Liver-3d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Bromisovalum-250 mg/kg in Corn Oil-Rat-Liver-5d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Bupropion-895 mg/kg in Water-Rat-Liver-3d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Cinnarizine-750 mg/kg in CMC-Rat-Liver-1d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-1d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Cytarabine-487 mg/kg in Saline-Rat-Liver-0.25d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Ethanol-3000 mg/kg in Saline-Rat-Liver-3d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Fenofibrate-215 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"SLCO2B1;C2"
"Fluconazole-394 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Geraniol-1500 mg/kg in CMC-Rat-Liver-3d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"SLCO2B1;C2"
"Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-5d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Lovastatin-450 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Methotrexate-0.3 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Methylparaben-1500 mg/kg in CMC-Rat-Liver-1d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"NN-Dimethylformamide-140 mg/kg in Saline-Rat-Liver-0.25d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"SLCO2B1;C2"
"Nisoldipine-1125 mg/kg in Water-Rat-Liver-1d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Norethindrone-375 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Penicillamine-852 mg/kg in Water-Rat-Liver-1d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Praziquantel-1200 mg/kg in CMC-Rat-Liver-5d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Racepinephrine-0.77 mg/kg in Saline-Rat-Heart-1d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Roflumilast-17 mg/kg in CMC-Rat-Liver-3d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;C2"
"Sildenafil-420 mg/kg in Water-Rat-Liver-1d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Tocainide-67 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Tranilast-300 mg/kg in CMC-Rat-Liver-1d-up","2/300",0.00448064181950817,0.0213586628739639,0,0,26.4362416107383,142.966903291154,"ADORA3;SLCO2B1"
"Benzothiazyl Disulfide-2600 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/301",0.00450985728517167,0.0213586628739639,0,0,26.3464882943144,142.310286998596,"ADORA3;SLCO2B1"
"Bisphenol A-610 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/301",0.00450985728517167,0.0213586628739639,0,0,26.3464882943144,142.310286998596,"ADORA3;SLCO2B1"
"Bupropion-895 mg/kg in Water-Rat-Liver-5d-up","2/301",0.00450985728517167,0.0213586628739639,0,0,26.3464882943144,142.310286998596,"SLCO2B1;C2"
