"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Rofecoxib-1550 mg/kg in Corn Oil-Rat-Liver-1d-up","2/299",0.00926048737863203,0.0338262324860054,0,0,16.5765993265993,77.6116148237775,"ORM1;HP"
"Rosiglitazone-10 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/299",0.00926048737863203,0.0338262324860054,0,0,16.5765993265993,77.6116148237775,"ORM1;HP"
"Staurosporine-1.3 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/299",0.00926048737863203,0.0338262324860054,0,0,16.5765993265993,77.6116148237775,"ORM1;HP"
"Sulfisoxazole-250 mg/kg in Corn Oil-Rat-Liver-1d-up","2/299",0.00926048737863203,0.0338262324860054,0,0,16.5765993265993,77.6116148237775,"ORM1;HP"
"Tretinoin-7 mg/kg in Corn Oil-Rat-Liver-5d-up","2/299",0.00926048737863203,0.0338262324860054,0,0,16.5765993265993,77.6116148237775,"ORM1;HP"
"Acyclovir-330 mg/kg in Saline-Rat-Liver-5d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Aflatoxin B1-0.3 mg/kg in CMC-Rat-Liver-5d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Liver-3d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Benzoic Acid-1700 mg/kg in CMC-Rat-Liver-5d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ARG1;HP"
"Bromisovalum-250 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Liver-1d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Chloroform-600 mg/kg in Corn Oil-Rat-Liver-1d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Ciprofloxacin-72 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Clomiphene-250 mg/kg in CMC-Rat-Liver-5d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;PGLYRP1"
"Lead(IV) Acetate-600 mg/kg in Saline-Rat-Liver-1d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;ARG1"
"Lithocholic Acid-74 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Lovastatin-450 mg/kg in Corn Oil-Rat-Liver-5d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Methotrexate-27 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Methylparaben-1500 mg/kg in CMC-Rat-Liver-1d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Mifepristone-3 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Mitotane-5000 mg/kg in Water-Rat-Bone marrow-1d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;PGLYRP1"
"N-Nitrosodiethylamine-100 mg/kg in Saline-Rat-Liver-1d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Naloxone-76 mg/kg in Saline-Rat-Liver-3d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Nisoldipine-1125 mg/kg in Water-Rat-Liver-1d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"HP;PGLYRP1"
"Rifampin-99 mg/kg in CMC-Rat-Liver-5d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Roflumilast-17 mg/kg in CMC-Rat-Liver-3d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;ARG1"
"Sildenafil-420 mg/kg in Water-Rat-Liver-1d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;ARG1"
"Sulconazole-1200 mg/kg in Corn Oil-Rat-Liver-5d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Sulfathiazole-2629 mg/kg in Water-Rat-Liver-3d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Tetracycline-1500 mg/kg in Water-Rat-Liver-5d-up","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Tocainide-67 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/300",0.00932014973498117,0.0338262324860054,0,0,16.5201342281879,77.2411527689327,"ORM1;HP"
"Allyl Alcohol-32 mg/kg in Saline-Rat-Liver-3d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Altretamine-40 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;PGLYRP1"
"Bupropion-895 mg/kg in Water-Rat-Liver-1d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Bupropion-895 mg/kg in Water-Rat-Liver-5d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Busulfan-3 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ARG1;HP"
"Busulfan-9 mg/kg in Corn Oil-Rat-Liver-3d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;ARG1"
"Carboplatin-14 mg/kg in Saline-Rat-Liver-5d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Chlortetracycline-1500 mg/kg in CMC-Rat-Liver-3d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Dexamethasone-1 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;ARG1"
"Econazole-334 mg/kg in Corn Oil-Rat-Liver-1d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;ARG1"
"Epirubicin-2.7 mg/kg in Saline-Rat-Kidney-3d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Etoposide-125 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Fenofibrate-43 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Finasteride-800 mg/kg in Corn Oil-Rat-Liver-3d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Ibuprofen-263 mg/kg in Corn Oil-Rat-Liver-3d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Ipriflavone-1500 mg/kg in CMC-Rat-Liver-1d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Leucovorin-1500 mg/kg in CMC-Rat-Bone marrow-3d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;PGLYRP1"
"Meloxicam-33 mg/kg in Corn Oil-Rat-Liver-1d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-1d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"HP;PGLYRP1"
"Nateglinide-625 mg/kg in CMC-Rat-Liver-5d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Nevirapine-29 mg/kg in Saline-Rat-Liver-5d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Niacin-2625 mg/kg in Water-Rat-Liver-3d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Norethindrone-375 mg/kg in Corn Oil-Rat-Liver-1d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;ARG1"
"Paraquat Dichloride-650 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Pramoxine-526 mg/kg in Corn Oil-Rat-Liver-5d-up","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Safrole-488 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Sparfloxacin-29 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Trovafloxacin-600 mg/kg in CMC-Rat-Liver-1d-dn","2/301",0.00937998732309941,0.0338262324860054,0,0,16.4640468227425,76.8735465693111,"ORM1;HP"
"Acetazolamide-47 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ARG1;HP"
"Beta-Estradiol 3-Benzoate-0.25 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ARG1;HP"
"Busulfan-3 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;PGLYRP1"
"Carmustine-4 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;PGLYRP1"
"Chloroform-600 mg/kg in Water-Rat-Liver-1d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Chlorpromazine-73 mg/kg in Water-Rat-Liver-3d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Ethisterone-1500 mg/kg in CMC-Rat-Liver-3d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Gentamicin-267 mg/kg in Corn Oil-Rat-Liver-5d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Geraniol-1500 mg/kg in CMC-Rat-Liver-5d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Hydrazine-45 mg/kg in Water-Rat-Liver-1d-dn","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;ARG1"
"Ibuprofen-263 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Ibuprofen-54 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ARG1;HP"
"Indomethacin-12 mg/kg in Water-Rat-Liver-0.25d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Ketoconazole-114 mg/kg in Corn Oil-Rat-Liver-1d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;ARG1"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Bone marrow-0.25d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"HP;PGLYRP1"
"Melphalan-12 mg/kg in CMC-Rat-Bone marrow-1d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;PGLYRP1"
"Mestranol-250 mg/kg in CMC-Rat-Liver-5d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;ARG1"
"Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"HP;PGLYRP1"
"Naproxen-10 mg/kg in Corn Oil-Rat-Liver-5d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;ARG1"
"Pentobarbital-70 mg/kg in Water-Rat-Liver-1d-dn","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Phenobarbital-54 mg/kg in Water-Rat-Liver-1d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Stavudine-1400 mg/kg in Water-Rat-Liver-1d-up","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Vinblastine-45 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/302",0.00943999998892624,0.0338262324860054,0,0,16.4083333333333,76.5087651807972,"ORM1;HP"
"Acemetacin-2 mg/kg in Corn Oil-Rat-Liver-3d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;ARG1"
"Altretamine-13 mg/kg in Corn Oil-Rat-Liver-3d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Amlodipine-0.2 mg/kg in Corn Oil-Rat-Liver-3d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Azathioprine-20 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Bithionol-59 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ARG1;HP"
"Choline Chloride-2550 mg/kg in Water-Rat-Liver-5d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Clotrimazole-178 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"HP;PGLYRP1"
"Hydralazine-280 mg/kg in Water-Rat-Liver-5d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Hydrocortisone-56 mg/kg in Corn Oil-Rat-Liver-1d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Interleukin 6-0.125 mg/kg in RSA/Saline-Rat-Liver-0.25d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Modafinil-17.5 mg/kg in Saline-Rat-Liver-1d-dn","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;ARG1"
"NN-Dimethylformamide-140 mg/kg in Saline-Rat-Bone marrow-0.25d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Nimetazepam-122 mg/kg in CMC-Rat-Liver-5d-dn","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"SCH-351591-4.6 mg/kg in CMC-Rat-Liver-1d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Ticrynafen-570 mg/kg in CMC-Rat-Liver-5d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Troglitazone-1200 mg/kg in Corn Oil-Rat-Liver-3d-up","2/303",0.00950018757991674,0.0338262324860054,0,0,16.3529900332226,76.1467779938873,"ORM1;HP"
"Acetaminophen-486 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Aminosalicylic Acid-2337 mg/kg in CMC-Rat-Liver-1d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Azithromycin-225 mg/kg in Water-Rat-Liver-5d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Beta-Naphthoflavone-1500 mg/kg in CMC-Rat-Liver-5d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Bis(2-Ethylhexyl)Phthalate-100 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ARG1;HP"
"Cholic Acid-1402 mg/kg in Water-Rat-Liver-3d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;ARG1"
"Choline Chloride-2550 mg/kg in Water-Rat-Liver-3d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;ARG1"
"Clomiphene-250 mg/kg in CMC-Rat-Liver-1d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Colchicine-1000 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Etoposide-188 mg/kg in Corn Oil-Rat-Liver-5d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-1d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Hexachlorophene-8 mg/kg in Corn Oil-Rat-Liver-3d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Ketoconazole-227 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;ARG1"
"Ketoconazole-25 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Methylparaben-1500 mg/kg in CMC-Rat-Liver-5d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Mifepristone-3 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Bone marrow-0.25d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"HP;PGLYRP1"
"Penciclovir-1200 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"HP;PGLYRP1"
"Penicillamine-852 mg/kg in Water-Rat-Liver-5d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Pioglitazone-1500 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Promethazine-2.3 mg/kg in Saline-Rat-Liver-3d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ARG1;HP"
"Pyrogallol-1000 mg/kg in Water-Rat-Liver-5d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Raloxifene-5 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;ARG1"
"Roflumilast-17 mg/kg in CMC-Rat-Liver-4d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;ARG1"
"SCH-351591-4.6 mg/kg in CMC-Rat-Liver-4d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Sulfadoxine-12 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Thioguanine-24 mg/kg in Corn Oil-Rat-Liver-3d-up","2/304",0.00956054994270475,0.0338262324860054,0,0,16.2980132450331,75.7875548302338,"ORM1;HP"
"Alprazolam-115 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Artemether-74 mg/kg in Corn Oil-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Bisphenol A-150 mg/kg in Corn Oil-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Carbimazole-400 mg/kg in Water-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-1d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;PGLYRP1"
"Celecoxib-100 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Citalopram-40 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Clomipramine-7 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Clonazepam-2500 mg/kg in CMC-Rat-Liver-0.25d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Crotamiton-750 mg/kg in Corn Oil-Rat-Liver-5d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Cyclosporin A-350 mg/kg in Corn Oil-Rat-Liver-5d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Econazole-43 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Enoxacin-750 mg/kg in Corn Oil-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Fenofibrate-43 mg/kg in Corn Oil-Rat-Liver-5d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;ARG1"
"Foscarnet-350 mg/kg in Saline-Rat-Bone marrow-3d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Genistein-375 mg/kg in Corn Oil-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;ARG1"
"Indomethacin-9.6 mg/kg in Water-Rat-Liver-5d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Interleukin 1 Beta-0.01 mg/kg in RSA/Saline-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Lomustine-8.75 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Pantoprazole-650 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Safrole-488 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Sulfadoxine-380 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Sulindac-64 mg/kg in Corn Oil-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Sulindac-64 mg/kg in Corn Oil-Rat-Liver-3d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"TNF-alpha-0.25 mg/kg in RSA/Saline-Rat-Liver-0.25d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;HP"
"Tamoxifen-64 mg/kg in Corn Oil-Rat-Liver-1d-up","2/305",0.00962108692396831,0.0338262324860054,0,0,16.243399339934,75.431065933703,"ORM1;ARG1"
"2-Acetylaminofluorene-30 mg/kg in CMC-Rat-Liver-5d-up","2/306",0.00968179837018179,0.0338262324860054,0,0,16.1891447368421,75.0772819635331,"ORM1;HP"
